level,category_id,alias_ids,l1_id,l1_slug,l1_name,slug,full_name,short_name,display_group,url,listing_count,facet_value_count,seo_facet_pages,name_part_1,name_part_2,name_part_3
2,456,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-driewielers,Fietsen | Driewielers,Driewielers,Fietsen | Kinderen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-driewielers/,3166,0,0,Fietsen,Driewielers,
2,449,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-driewielfietsen,Fietsen | Driewielfietsen,Driewielfietsen,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-driewielfietsen/,1513,0,0,Fietsen,Driewielfietsen,
2,3106,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-eenwielers,Fietsen | Eenwielers,Eenwielers,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-eenwielers/,265,0,0,Fietsen,Eenwielers,
2,453,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-heren-herenfietsen,Fietsen | Heren | Herenfietsen,Herenfietsen,Fietsen | Heren,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-heren-herenfietsen/,13900,5,5,Fietsen,Heren,Herenfietsen
2,454,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-heren-sportfietsen-en-toerfietsen,Fietsen | Heren | Sportfietsen en Toerfietsen,Sportfietsen,Fietsen | Heren,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-heren-sportfietsen-en-toerfietsen/,6413,8,8,Fietsen,Heren,Sportfietsen en Toerfietsen
2,455,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-jongens,Fietsen | Jongens,Jongensfietsen,Fietsen | Kinderen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-jongens/,4583,7,7,Fietsen,Jongens,
2,1917,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-kinderfietsjes,Fietsen | Kinderfietsjes,Kinderfietsjes,Fietsen | Kinderen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-kinderfietsjes/,17200,0,0,Fietsen,Kinderfietsjes,
2,458,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-ligfietsen,Fietsen | Ligfietsen,Ligfietsen,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-ligfietsen/,223,4,4,Fietsen,Ligfietsen,
2,459,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-meisjes,Fietsen | Meisjes,Meisjesfietsen,Fietsen | Kinderen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-meisjes/,7950,7,7,Fietsen,Meisjes,
2,460,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-mountainbikes-en-atb,Fietsen | Mountainbikes en ATB,Mountainbikes en ATB,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-mountainbikes-en-atb/,15741,10,10,Fietsen,Mountainbikes en ATB,
2,2026,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-oldtimers,Fietsen | Oldtimers,Oldtimers,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-oldtimers/,1614,0,0,Fietsen,Oldtimers,
2,464,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-racefietsen,Fietsen | Racefietsen,Racefietsen,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-racefietsen/,13485,12,12,Fietsen,Racefietsen,
2,466,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-tandems,Fietsen | Tandems,Tandems,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-tandems/,780,0,0,Fietsen,Tandems,
2,467,,445,fietsen-en-brommers,Fietsen en Brommers,fietsen-vouwfietsen,Fietsen | Vouwfietsen,Vouwfietsen,Fietsen | Algemeen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsen-vouwfietsen/,2895,7,7,Fietsen,Vouwfietsen,
2,462,,445,fietsen-en-brommers,Fietsen en Brommers,fietsonderdelen,Fietsonderdelen,,Fietsaccessoires en Onderdelen,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/fietsonderdelen/,31393,13,13,Fietsonderdelen,,
2,2125,,445,fietsen-en-brommers,Fietsen en Brommers,handleidingen-en-instructieboekjes,Handleidingen en Instructieboekjes,Handleidingen,Overige,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/handleidingen-en-instructieboekjes/,1568,0,0,Handleidingen en Instructieboekjes,,
2,690,,445,fietsen-en-brommers,Fietsen en Brommers,minibikes-midibikes-en-pitbikes,"Minibikes, Midibikes en Pitbikes",Minibikes en Midibikes,Brommers,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/minibikes-midibikes-en-pitbikes/,1439,0,0,"Minibikes, Midibikes en Pitbikes",,
2,463,,445,fietsen-en-brommers,Fietsen en Brommers,overige-fietsen-en-brommers,Overige Fietsen en Brommers,,Overige,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/overige-fietsen-en-brommers/,1284,0,0,Overige Fietsen en Brommers,,
2,2737,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-aprilia,Scooters | Aprilia,Aprilia,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-aprilia/,301,3,3,Scooters,Aprilia,
2,2738,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-kymco,Scooters | Kymco,Kymco,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-kymco/,1039,5,5,Scooters,Kymco,
2,2742,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-overige-merken,Scooters | Overige merken,Overige merken,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-overige-merken/,2077,0,0,Scooters,Overige merken,
2,2739,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-peugeot,Scooters | Peugeot,Peugeot,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-peugeot/,1254,4,4,Scooters,Peugeot,
2,2740,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-piaggio,Scooters | Piaggio,Piaggio,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-piaggio/,4804,4,4,Scooters,Piaggio,
2,2853,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-sym,Scooters | SYM,SYM,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-sym/,1684,5,5,Scooters,SYM,
2,2741,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-vespa,Scooters | Vespa,Vespa,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-vespa/,2991,4,4,Scooters,Vespa,
2,726,,445,fietsen-en-brommers,Fietsen en Brommers,scooters-yamaha,Scooters | Yamaha,Yamaha,Scooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/scooters-yamaha/,739,4,4,Scooters,Yamaha,
2,727,,445,fietsen-en-brommers,Fietsen en Brommers,snorfietsen-en-snorscooters,Snorfietsen en Snorscooters,,Snorfietsen en Snorscooters,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/snorfietsen-en-snorscooters/,6636,10,10,Snorfietsen en Snorscooters,,
2,465,,445,fietsen-en-brommers,Fietsen en Brommers,steps,Steps,,Overige,https://marketplace.apps-pilot.nl/l/fietsen-en-brommers/steps/,14219,0,0,Steps,,
1,1099,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,hobby-en-vrije-tijd,Hobby en Vrije tijd,,,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/,,0,0,Hobby en Vrije tijd,,
2,1228,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,borduren-en-borduurmachines,Borduren en Borduurmachines,Borduren,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/borduren-en-borduurmachines/,14601,6,6,Borduren en Borduurmachines,,
2,1229,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,breien-en-haken,Breien en Haken,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/breien-en-haken/,21847,5,5,Breien en Haken,,
2,1231,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,cursusmateriaal,Cursusmateriaal,,Overige,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/cursusmateriaal/,714,0,0,Cursusmateriaal,,
2,1969,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,denksport-en-puzzels,Denksport en Puzzels,,Spel en Strategie,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/denksport-en-puzzels/,54181,5,5,Denksport en Puzzels,,
2,1398,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,elektronica-componenten,Elektronica-componenten,,Elektronica,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/elektronica-componenten/,16052,0,0,Elektronica-componenten,,
2,1234,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,feestartikelen,Feestartikelen,,Feestartikelen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/feestartikelen/,30271,0,0,Feestartikelen,,
2,1971,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,feestartikelen-verhuur,Feestartikelen | Verhuur,,Feestartikelen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/feestartikelen-verhuur/,11727,0,0,Feestartikelen,Verhuur,
2,1233,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,gezelschapsspellen-bordspellen,Gezelschapsspellen | Bordspellen,,Spel en Strategie,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/gezelschapsspellen-bordspellen/,60594,0,0,Gezelschapsspellen,Bordspellen,
2,2743,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,gezelschapsspellen-kaartspellen,Gezelschapsspellen | Kaartspellen,,Spel en Strategie,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/gezelschapsspellen-kaartspellen/,17572,0,0,Gezelschapsspellen,Kaartspellen,
2,2744,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,gezelschapsspellen-overige,Gezelschapsspellen | Overige,,Spel en Strategie,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/gezelschapsspellen-overige/,9378,0,0,Gezelschapsspellen,Overige,
2,1401,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kaarten-zelf-maken,Kaarten | Zelf maken,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kaarten-zelf-maken/,13910,0,0,Kaarten,Zelf maken,
2,2745,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kaarten-zelfgemaakt,Kaarten | Zelfgemaakt,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kaarten-zelfgemaakt/,5451,0,0,Kaarten,Zelfgemaakt,
2,2854,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kantklossen,Kantklossen,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kantklossen/,383,0,0,Kantklossen,,
2,2855,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kledingapplicaties-en-hotfix,Kledingapplicaties en Hotfix,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kledingapplicaties-en-hotfix/,1493,0,0,Kledingapplicaties en Hotfix,,
2,1235,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kledingpatronen,Kledingpatronen,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kledingpatronen/,1828,8,8,Kledingpatronen,,
2,1240,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,knutselen,Knutselen,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/knutselen/,32253,0,0,Knutselen,,
2,2626,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kostuums-theaterbenodigdheden-en-larp,"Kostuums, Theaterbenodigdheden en LARP",Kostuums en Theater,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kostuums-theaterbenodigdheden-en-larp/,2381,0,0,"Kostuums, Theaterbenodigdheden en LARP",,
2,1241,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,kralen-en-sieraden-maken,Kralen en Sieraden maken,Kralen en Sieraden,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/kralen-en-sieraden-maken/,32152,0,0,Kralen en Sieraden maken,,
2,1236,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,metaaldetectors,Metaaldetectors,,Elektronica,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/metaaldetectors/,607,5,5,Metaaldetectors,,
2,2126,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,ministeck,Ministeck,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/ministeck/,797,0,0,Ministeck,,
2,921,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-18,Modelauto's | 1:18,Schaal 1:18,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-18/,18642,17,17,Modelauto's,1:18,
2,2746,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-24,Modelauto's | 1:24,Schaal 1:24,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-24/,5103,7,7,Modelauto's,1:24,
2,2747,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-32,Modelauto's | 1:32,Schaal 1:32,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-32/,5368,10,10,Modelauto's,1:32,
2,1972,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-43,Modelauto's | 1:43,Schaal 1:43,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-43/,34122,15,15,Modelauto's,1:43,
2,2127,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-5-tot-1-12,Modelauto's | 1:5 tot 1:12,Schaal 1:5 tot 1:12,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-5-tot-1-12/,4106,0,0,Modelauto's,1:5 tot 1:12,
2,2033,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-50,Modelauto's | 1:50,Schaal 1:50,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-50/,17414,12,12,Modelauto's,1:50,
2,2748,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-1-87,Modelauto's | 1:87,Schaal 1:87,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-1-87/,12701,14,14,Modelauto's,1:87,
2,2749,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelauto-s-overige-schalen,Modelauto's | Overige schalen,Overige schalen,Modelauto's,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelauto-s-overige-schalen/,32192,0,0,Modelauto's,Overige schalen,
2,1237,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-auto-s-en-voertuigen,Modelbouw | Auto's en Voertuigen,Auto's en Voertuigen,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-auto-s-en-voertuigen/,12605,8,8,Modelbouw,Auto's en Voertuigen,
2,2750,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-boten-en-schepen,Modelbouw | Boten en Schepen,Boten en Schepen,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-boten-en-schepen/,1921,5,5,Modelbouw,Boten en Schepen,
2,2751,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-figuren-en-diorama-s,Modelbouw | Figuren en Diorama's,Figuren en Diorama's,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-figuren-en-diorama-s/,3338,0,0,Modelbouw,Figuren en Diorama's,
2,2753,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-overige,Modelbouw | Overige,Overige,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-overige/,1650,0,0,Modelbouw,Overige,
2,2034,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-radiografisch-auto-s,Modelbouw | Radiografisch | Auto's,Radiografisch | Auto's,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-radiografisch-auto-s/,8179,0,0,Modelbouw,Radiografisch,Auto's
2,2754,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-radiografisch-helikopters-en-quadcopters,Modelbouw | Radiografisch | Helikopters en Quadcopters,Radiografisch | Helikopters en Quadcopters,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-radiografisch-helikopters-en-quadcopters/,1086,0,0,Modelbouw,Radiografisch,Helikopters en Quadcopters
2,2755,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-radiografisch-overige,Modelbouw | Radiografisch | Overige,Radiografisch | Overige,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-radiografisch-overige/,1820,0,0,Modelbouw,Radiografisch,Overige
2,2856,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-radiografisch-vliegtuigen,Modelbouw | Radiografisch | Vliegtuigen,Radiografisch | Vliegtuigen,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-radiografisch-vliegtuigen/,820,0,0,Modelbouw,Radiografisch,Vliegtuigen
2,2752,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modelbouw-vliegtuigen-en-helikopters,Modelbouw | Vliegtuigen en Helikopters,Vliegtuigen en Helikopters,Modelbouw,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modelbouw-vliegtuigen-en-helikopters/,4939,5,5,Modelbouw,Vliegtuigen en Helikopters,
2,1238,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modeltreinen-h0,Modeltreinen | H0,H0,Modeltreinen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modeltreinen-h0/,23881,11,11,Modeltreinen,H0,
2,2627,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modeltreinen-n-spoor,Modeltreinen | N-Spoor,N-Spoor,Modeltreinen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modeltreinen-n-spoor/,4826,8,8,Modeltreinen,N-Spoor,
2,2756,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,modeltreinen-overige-schalen,Modeltreinen | Overige schalen,Overige schalen,Modeltreinen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/modeltreinen-overige-schalen/,2643,4,4,Modeltreinen,Overige schalen,
2,1973,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,naaien-en-fournituren,Naaien en Fournituren,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/naaien-en-fournituren/,7641,0,0,Naaien en Fournituren,,
2,1239,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,naaimachines-en-toebehoren,Naaimachines en Toebehoren,Naaimachines,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/naaimachines-en-toebehoren/,3427,8,8,Naaimachines en Toebehoren,,
2,1264,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,overige-hobby-en-vrije-tijd,Overige Hobby en Vrije tijd,,Overige,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/overige-hobby-en-vrije-tijd/,41066,0,0,Overige Hobby en Vrije tijd,,
2,2857,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,picknickmanden,Picknickmanden,,Overige,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/picknickmanden/,1086,0,0,Picknickmanden,,
2,2858,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,pottenbakken,Pottenbakken,,Overige,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/pottenbakken/,402,0,0,Pottenbakken,,
2,1242,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,schilderen,Schilderen,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/schilderen/,3746,0,0,Schilderen,,
2,1243,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,scrapbooking,Scrapbooking,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/scrapbooking/,2861,4,4,Scrapbooking,,
2,1230,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,spaarzegeltjes,Spaarzegeltjes,,Sparen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/spaarzegeltjes/,828,0,0,Spaarzegeltjes,,
2,2859,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,spinnewielen-en-spinnen,Spinnewielen en Spinnen,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/spinnewielen-en-spinnen/,533,0,0,Spinnewielen en Spinnen,,
2,1974,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,stempelen,Stempelen,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/stempelen/,2625,0,0,Stempelen,,
2,2757,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,stickers-en-plaatjes,Stickers en Plaatjes,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/stickers-en-plaatjes/,12708,0,0,Stickers en Plaatjes,,
2,1244,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,stoffen-en-lappen,Stoffen en Lappen,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/stoffen-en-lappen/,18616,9,9,Stoffen en Lappen,,
2,2860,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,taarten-en-cupcakes-maken,Taarten en Cupcakes maken,,Overige,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/taarten-en-cupcakes-maken/,14906,0,0,Taarten en Cupcakes maken,,
2,1975,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,tekenen,Tekenen,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/tekenen/,5067,0,0,Tekenen,,
2,1245,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,theezakjes,Theezakjes,,Knutselen en Handenarbeid,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/theezakjes/,704,0,0,Theezakjes,,
2,2861,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,vergrootglazen-loepen-en-loeplampen,"Vergrootglazen, Loepen en Loeplampen",Vergrootglazen en Loeplampen,Overige,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/vergrootglazen-loepen-en-loeplampen/,795,0,0,"Vergrootglazen, Loepen en Loeplampen",,
2,919,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,verzamelkaartspellen-magic-the-gathering,Verzamelkaartspellen | Magic the Gathering,Magic the Gathering,Verzamelkaartspellen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/verzamelkaartspellen-magic-the-gathering/,9549,0,0,Verzamelkaartspellen,Magic the Gathering,
2,1976,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,verzamelkaartspellen-overige,Verzamelkaartspellen | Overige,Overige,Verzamelkaartspellen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/verzamelkaartspellen-overige/,10985,0,0,Verzamelkaartspellen,Overige,
2,930,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,verzamelkaartspellen-pokemon,Verzamelkaartspellen | Pokémon,Pokémon,Verzamelkaartspellen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/verzamelkaartspellen-pokemon/,170683,0,0,Verzamelkaartspellen,Pokémon,
2,949,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,verzamelkaartspellen-yu-gi-oh,Verzamelkaartspellen | Yu-gi-Oh!,Yu-gi-Oh!,Verzamelkaartspellen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/verzamelkaartspellen-yu-gi-oh/,9881,0,0,Verzamelkaartspellen,Yu-gi-Oh!,
2,1977,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,vilt,Vilt,,Kleding en Stoffen,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/vilt/,752,0,0,Vilt,,
2,1449,,1099,hobby-en-vrije-tijd,Hobby en Vrije tijd,wargaming,Wargaming,,Spel en Strategie,https://marketplace.apps-pilot.nl/l/hobby-en-vrije-tijd/wargaming/,9008,0,0,Wargaming,,
1,504,,504,huis-en-inrichting,Huis en Inrichting,huis-en-inrichting,Huis en Inrichting,,,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/,,0,0,Huis en Inrichting,,
2,1509,,504,huis-en-inrichting,Huis en Inrichting,badkamer-badkamermeubels,Badkamer | Badkamermeubels,Badkamermeubels,Badkamer,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/badkamer-badkamermeubels/,25659,0,0,Badkamer,Badkamermeubels,
2,1935,,504,huis-en-inrichting,Huis en Inrichting,badkamer-badtextiel-en-accessoires,Badkamer | Badtextiel en Accessoires,Badtextiel,Badkamer,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/badkamer-badtextiel-en-accessoires/,12970,0,0,Badkamer,Badtextiel en Accessoires,
2,1936,,504,huis-en-inrichting,Huis en Inrichting,badkamer-complete-badkamers,Badkamer | Complete badkamers,Complete badkamers,Badkamer,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/badkamer-complete-badkamers/,2638,0,0,Badkamer,Complete badkamers,
2,505,,504,huis-en-inrichting,Huis en Inrichting,banken-bankstellen,Banken | Bankstellen,Bankstellen,Banken en Stoelen,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/banken-bankstellen/,41295,12,12,Banken,Bankstellen,
2,1939,,504,huis-en-inrichting,Huis en Inrichting,banken-complete-zithoeken,Banken | Complete zithoeken,Complete zithoeken,Banken en Stoelen,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/banken-complete-zithoeken/,9014,0,0,Banken,Complete zithoeken,
2,1937,,504,huis-en-inrichting,Huis en Inrichting,banken-sofa-s-en-chaises-longues,Banken | Sofa's en Chaises Longues,Sofa's en Chaises Longues,Banken en Stoelen,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/banken-sofa-s-en-chaises-longues/,9057,0,0,Banken,Sofa's en Chaises Longues,
2,1938,,504,huis-en-inrichting,Huis en Inrichting,banken-voetenbanken-en-poefen,Banken | Voetenbanken en Poefen,Voetenbanken en Poefen,Banken en Stoelen,https://marketplace.apps-pilot.nl/l/huis-en-inrichting/banken-voetenbanken-en-poefen/,8838,0,0,Banken,Voetenbanken en Poefen,
